Item Name,Brand Name,Device Condition,Material Recovery Rate,Device Type,Year of Manufacturing,Cost of Recovery,Gold (g),Silver (g),Copper (g),Palladium (g),Platinum (g),Recycling Score
Galaxy Tab,Apple,Damaged,78.47078683296495,Tablet,2024,17.10562029509674,0.03551752892449038,0.3101207037205207,28.15721944577949,0.009439725236574856,0.0006972188217739716,69.36917331163882
Inkjet Printer,Samsung,Good,81.43233391320771,Printer,2018,16.237130664619237,0.00997343872878172,0.11798740780767801,70.09279665795498,0.003987816624491905,0.000501538478272953,69.9947556262036
Inkjet Printer,Dell,Scrap,79.05635881218882,Printer,2021,19.204507096985726,0.004503896505916106,0.06077061560360588,34.78419169398164,0.0018404369231779258,0.00026370639090057173,66.7903163329622
iPhone 11,Intel,Damaged,69.99177344530803,Smartphone,2016,13.330049104124424,0.02567686250252773,0.13750006964563535,13.36930358153791,0.0080617341973679,0.0007175158040290658,60.89493872675747
Rack Server,Acer,Damaged,85.1533096865488,Server,2022,47.2349092938833,0.1269172313735784,1.4354941550942715,245.75527898553702,0.046642787637626665,0.002699127517405721,56.384277041993315
MacBook Pro,Samsung,Fair,82.56228629224834,Laptop,2010,23.835721057191652,0.07502889327900725,0.7362560005521841,100.00425702167323,0.024824512829773073,0.0015268740045888528,70.85504129366859
Gaming PC,LG,Excellent,85.643313217916,Desktop,2012,30.146730666754216,0.12684058382187605,1.4085054110892419,226.24321404948353,0.04762988446846519,0.0030990218006452085,79.3469906697869
Laser Printer,Xiaomi,Excellent,81.83374255893546,Printer,2021,14.711024432430461,0.009769276873068318,0.14373502383508882,76.3336868335044,0.004280075916101099,0.0005365537101814135,57.9804749385089
Galaxy S21,Lenovo,Excellent,80.03752332777285,Smartphone,2014,10.34749169120188,0.03148272283132151,0.2252503170599329,16.509965827886266,0.009077952905488856,0.0010223436848600172,69.1899895118108
Office PC,OnePlus,Excellent,88.90182209319535,Desktop,2015,26.698486720982906,0.10897626647036684,1.3439484254945369,242.49281465037583,0.04373878991801512,0.0028919526285861212,73.02849661034962
iPad,Asus,Good,91.19608937367953,Tablet,2023,12.550455081174947,0.046086781403789495,0.41510060579291774,47.951809865800264,0.016386141679410073,0.0008758889567069696,73.21364320605328
Lenovo ThinkPad,Lenovo,Excellent,95.94338603867573,Laptop,2022,17.460299378456277,0.10827183888010738,0.9130977435781833,156.34955987718888,0.029099264867435814,0.0022890007837005353,76.79250554026612
Laser Printer,Nokia,Good,88.3806597399732,Printer,2020,11.91714822774394,0.009285035331938429,0.12686614470026772,71.54685535847256,0.0036066771288742047,0.0004495467011580835,80.76953239782537
Enterprise Router,Apple,Good,82.90909941688484,Router,2019,12.300190361277204,0.01320898092596843,0.19065515689142573,56.39956813934969,0.00983817243364029,0.0009082943127003907,70.55274523484027
OnePlus 9,Xiaomi,Good,85.88825067638896,Smartphone,2011,12.317413333033999,0.038056693669693456,0.21018614962015664,15.65921042452768,0.009810922434101017,0.0008753429743957999,75.48719364081475
Redmi Note,LG,Scrap,70.75470910802049,Smartphone,2018,18.194310305184867,0.014915684697487561,0.12678331140338453,8.261728854403442,0.005496546545424353,0.0005383284912723855,66.82464879128973
Gaming PC,Asus,Scrap,66.66401714877811,Desktop,2011,36.93047921097799,0.05390489415853931,0.5845592402343459,103.77129260769237,0.015509715418805442,0.0012590020974561971,54.671400574887926
Gaming PC,Asus,Excellent,86.53071140727748,Desktop,2021,27.213369205538427,0.11092503767193546,1.28708251970043,266.39840776961455,0.039727860523272734,0.003308144790361769,73.98098828284556
Blade Server,Cisco,Good,86.83278330485182,Server,2010,45.577266365051635,0.17968002488128723,2.480679614359121,409.9106129048708,0.07476489384640532,0.004465698290013181,62.81140161117889
Smart TV,Samsung,Good,88.77063797380794,TV,2011,23.741400226613855,0.01881057940001877,0.31005284532120847,83.29075346644271,0.005803977474041329,0.0008909326682357544,68.63818620098164
HP Pavilion,Asus,Fair,84.11209827612836,Laptop,2019,22.06472384806097,0.0751722852482946,0.6843731762741498,107.36077522657109,0.02934632750464059,0.0015349065455705622,63.46143650845395
iPad,Xiaomi,Fair,83.10577766429329,Tablet,2016,15.075175205865252,0.038171375853421355,0.38421526754101604,31.95801819956256,0.011671253377333393,0.0008855234528756511,69.02205600760963
Inkjet Printer,Intel,Damaged,83.50131790967755,Printer,2024,19.214533935859336,0.006707974191287958,0.10336650974792332,48.153827524231936,0.0031900233299050436,0.0002847226968107673,63.74531947526002
Gaming PC,Xiaomi,Excellent,91.40246848876677,Desktop,2015,31.574966226091252,0.117114326202353,1.5601309273343964,248.64600488908272,0.04268092696006469,0.0028714415623105447,65.36365726187233
Enterprise Router,Nokia,Scrap,74.66455154914085,Router,2017,15.098738649113772,0.006936291770275898,0.09523507750508073,21.382395922979033,0.004815343729535246,0.0004570899486172267,70.16857239251539
OLED TV,Dell,Fair,82.45145069844746,TV,2013,22.62650506390727,0.015843917508276514,0.21921052917299733,79.58968717912553,0.005175913149135982,0.0007977878659024846,59.7466422828212
OLED TV,Nokia,Scrap,73.20685893922952,TV,2019,26.038483789199127,0.008937370493735086,0.14864452806115278,46.07681289373426,0.0025110008522375208,0.0004629138615963815,60.648850176739344
Laser Printer,Dell,Damaged,82.26266591854167,Printer,2023,18.044643039949293,0.0074110844870824925,0.08129192751719085,52.290808354302236,0.0026685500674502372,0.00035705840296017916,56.733713720681564
MacBook Pro,Cisco,Fair,77.02082835020981,Laptop,2010,22.57206515069237,0.07228316122279893,0.7448716010487202,111.7758841596682,0.025524793091214693,0.0017525951074790938,60.28442217920459
Laser Printer,Acer,Good,88.24536617825895,Printer,2022,14.681793679182611,0.009404212285230355,0.11771236580582832,64.96543075116783,0.0032747946600814623,0.0004814227211428083,81.98080172447543
Workstation,Dell,Scrap,72.57359965445046,Desktop,2021,29.949770114119776,0.0635781735585826,0.688707294079335,119.00113396797612,0.022297906503259267,0.0012282650017611694,58.27420546629589
MacBook Pro,Asus,Excellent,84.77239295832837,Laptop,2017,20.584353139047465,0.08696900175538899,0.783853028570171,116.2480494742625,0.02666211088858025,0.0016832138315201778,78.74761597929728
WiFi Router,Sony,Scrap,67.62467961166291,Router,2025,13.860341663904396,0.007556930490184441,0.10134115500742764,28.920434482206307,0.005606677397452644,0.0005588569630421955,69.50668549635189
Enterprise Router,HP,Excellent,84.06710786766493,Router,2009,15.7510160237217,0.013480485606753724,0.20201391632883245,53.79929163271347,0.007484864098402906,0.0007824719493939522,69.37893806584138
WiFi Router,OnePlus,Damaged,78.75373243609029,Router,2024,13.618616635252637,0.009460700502892614,0.1284976879183221,35.025657482113544,0.0063882059414521065,0.0004888131062977208,63.851284580763554
WiFi Router,OnePlus,Fair,81.43690551653395,Router,2019,13.479641122899912,0.01100351514408464,0.13543211232932822,43.975569436287124,0.007003886472856769,0.0007720193404135765,75.10560157844567
Laser Printer,Lenovo,Fair,74.79812583831335,Printer,2013,17.276011597943004,0.006982491295948053,0.0883004064154478,53.91196213398035,0.0030082300572262053,0.0003414294689157834,66.38534344650277
Office PC,OnePlus,Damaged,71.15285607991918,Desktop,2014,30.66473158772048,0.06821549542720513,0.8395211527184693,145.3933880417656,0.02123128839791284,0.001457475774015783,66.05319471096789
Laser Printer,Samsung,Good,83.97687464433375,Printer,2014,13.99648128070401,0.008724409212019975,0.10480141074486876,64.56839632078895,0.004212258985783879,0.0005045074153225311,70.70866888277281
Galaxy Tab,Xiaomi,Excellent,93.31665973651461,Tablet,2018,9.824139098951754,0.05618547385816354,0.5260330206393928,38.404857730598906,0.014610239155413023,0.0010563855051111553,72.62579684919422
Workstation,Dell,Fair,82.47704766837953,Desktop,2025,24.022647236515034,0.1051976645189489,1.130270341867339,209.3628720252399,0.0434251831452502,0.0026528890065805047,68.63702995553348
Galaxy S21,Nokia,Excellent,87.61915884160526,Smartphone,2011,12.52234459337022,0.030043921183483025,0.23896074117163946,15.173054641529339,0.010742878358944876,0.0008895022225547239,76.22851676977145
Lenovo ThinkPad,Nokia,Good,85.0258820400552,Laptop,2021,23.414871897522893,0.08589049416452263,0.8971296555014069,135.63629744305155,0.027433432952191448,0.002170439683126711,74.45578965593333
Blade Server,Cisco,Damaged,79.25882506646926,Server,2024,46.176718249924974,0.16428160486256144,1.9815232707886725,287.2657772189015,0.0580125783869837,0.003626280023012901,63.455832993116985
Laser Printer,HP,Good,80.21158016922712,Printer,2016,14.78410422360458,0.008728803455433526,0.10630480036644101,60.58984828631508,0.0038664736554028683,0.0005409908330644332,62.019086969504265
Redmi Note,Xiaomi,Good,91.79656609295182,Smartphone,2022,12.052354602423938,0.03413005300390587,0.21231789695685857,19.65287330479329,0.013042664691415073,0.0010436839089010056,76.22324430260308
iPhone 11,Apple,Scrap,74.72837120591511,Smartphone,2022,16.206493359296367,0.014948138940352762,0.11243218855902402,8.572113980256278,0.005343129776844074,0.0005615057858016002,70.8066140733553
MacBook Pro,Lenovo,Scrap,72.81325357387142,Laptop,2017,26.690107590539487,0.04029540479390328,0.3858631236674328,66.89332854132928,0.013654402894709327,0.0008327779689866646,56.933541158973085
Office PC,Panasonic,Damaged,69.19934573754139,Desktop,2018,29.911442626503586,0.07820122642298924,0.8237138237116572,152.02974963471829,0.024917168862243353,0.0020316991873608353,48.18679487573122
Laser Printer,Samsung,Damaged,78.74951705732651,Printer,2015,20.988608709561547,0.004793531483504112,0.07918213597305256,42.37493971316296,0.002810525380304529,0.00028920729754933926,60.62789517782105
Lenovo ThinkPad,LG,Scrap,70.71723539654197,Laptop,2014,28.846761042949353,0.03885138541772537,0.4104509204450943,64.97726263862516,0.015150140051481492,0.000918913524650019,57.75161407612978
Laser Printer,Cisco,Fair,85.26066173676254,Printer,2024,16.383802839009356,0.008916824174747325,0.10286397800248928,66.34815524434009,0.0034248064048555283,0.0004711597017835892,71.9187564974744
Workstation,LG,Good,76.51395034521839,Desktop,2019,27.772277887329228,0.10986833998883606,1.2453157317894346,269.6085879506639,0.037565641687782377,0.0033376365047256998,69.5843822490663
Mi Pad,Intel,Excellent,91.11498867548751,Tablet,2011,14.304510162752113,0.05091484690808877,0.4627742442133185,43.93014117966012,0.016297567307003675,0.0010722683208406003,84.06279843494528
Galaxy S21,Dell,Damaged,78.7480162598493,Smartphone,2014,13.454213910501624,0.020253187668918614,0.16979319318689493,11.623603912733838,0.009096728837416253,0.000649661650296934,73.78392894133098
iPad,OnePlus,Damaged,79.71529955606562,Tablet,2024,15.805405408597839,0.03275759469419995,0.3053040100179999,25.37115227705634,0.009179159650233,0.0006523330186069155,69.94044467962738
Office PC,LG,Damaged,87.42459084886977,Desktop,2025,26.829335751197917,0.08107467118460679,0.9661402259733838,174.72689620983851,0.03512554002640134,0.002182366325137034,69.15531636543076
OLED TV,Acer,Scrap,71.97021828679367,TV,2014,27.389151417281138,0.008031153750312004,0.12888285046443598,40.04440052782109,0.002242881275105663,0.000436234516961362,64.86531666362136
Gaming PC,LG,Good,85.7680331382518,Desktop,2014,30.322011015145414,0.11872022271992656,1.4548403450380198,243.96096201006884,0.03981005300338687,0.0027063195202593157,65.9223526601707
Redmi Note,Xiaomi,Good,91.23089403832167,Smartphone,2018,13.695996430024032,0.03443223481412547,0.21964684391296255,18.925595811210837,0.013082645195081562,0.0008601604122521672,77.07830467456469
HP Pavilion,OnePlus,Excellent,83.55102723473767,Laptop,2019,22.572906674299198,0.09018152631162131,0.9194118509910334,125.97379332435753,0.03538158908338182,0.001529813359269532,74.58976150122277
Enterprise Router,Acer,Excellent,84.6206844042475,Router,2014,11.066837245656336,0.01577296864679991,0.18662202712169929,48.077054338569255,0.009308091241984132,0.0010042373175864904,73.5528979678844
MacBook Pro,Dell,Good,86.5282136162127,Laptop,2023,21.420399651860762,0.08816162419325538,0.9226564053300632,140.15553561360414,0.03282452731699615,0.0019857575208912363,66.29392865160416
iPad,LG,Scrap,74.42237658026589,Tablet,2024,15.564216449276504,0.023425249175390208,0.2334612618620076,20.101024840696883,0.008463801424388023,0.0004519102198587362,73.91110776108465
Office PC,Acer,Damaged,81.06396219979186,Desktop,2010,35.17575891718239,0.05993024131410123,0.8808914510701634,142.542935710313,0.02145820668353789,0.0012951188623950328,55.433755185280745
Rack Server,Dell,Fair,95.36687575814085,Server,2024,44.16634636413299,0.19270554425265432,2.2206214534395325,365.9812603438345,0.07237094556005426,0.005318297557131017,61.225579383123396
Rack Server,OnePlus,Scrap,69.07807941861785,Server,2017,51.81958302773692,0.11206907782474101,1.0318230823681531,189.63706097705193,0.034554514833767404,0.002411642398545852,56.81813510710626
Dell XPS,Apple,Damaged,74.26115453171049,Laptop,2016,24.770399883433072,0.057194732638861455,0.5543572690507494,91.41774092068133,0.020689078592446643,0.001173304647032461,52.116995619897835
HP Pavilion,Samsung,Excellent,87.54874433527381,Laptop,2021,21.545052615763076,0.110017690076351,1.02320711636851,156.53266803329436,0.03276225861100476,0.0023745384272076723,70.90022186683072
Gaming PC,Asus,Good,83.99403451879394,Desktop,2011,30.426558795950893,0.09065145050942255,1.2208747455918838,204.98991708740476,0.03306028853378785,0.002728762034643604,64.35146653136935
HP Pavilion,Sony,Good,80.97253756584801,Laptop,2014,24.194546968325735,0.08691824041224627,0.8148316665505626,137.63041716132665,0.0277238541380663,0.0018699527347152249,65.02303327169057
Gaming PC,Apple,Fair,77.02257844986723,Desktop,2010,34.87714136931802,0.08068041499790793,0.9887137361332969,200.92475890231864,0.03100971874745902,0.0017158951082526807,67.1236873924576
Inkjet Printer,Dell,Scrap,77.85221522479098,Printer,2024,19.36665927274469,0.004625967056730104,0.06613278978861747,32.884793976762396,0.001901729568879539,0.0002295463091749502,68.17586064503239
Rack Server,Sony,Good,86.08301619905427,Server,2008,50.8738401548714,0.16373145258499489,2.646078396384254,407.0915029563676,0.07213961317769792,0.005289843825801273,59.90480416226709
OLED TV,Xiaomi,Damaged,68.96106631536007,TV,2009,26.737167218946862,0.012105593661387918,0.16743505869742098,51.18071002972992,0.0032818043962242354,0.0006069437723451286,47.36699314007636
Lenovo ThinkPad,Panasonic,Damaged,78.04395167604925,Laptop,2023,24.181252405369424,0.0568531034287423,0.5961409677136833,86.99949543145918,0.018917091173420428,0.001295154528058836,56.82569116850208
OLED TV,Lenovo,Excellent,79.33652173583448,TV,2011,21.66756414259136,0.01636646127944211,0.2489802250097412,84.7998061524792,0.006307292689479609,0.0009564935959329434,63.0162984485575
Smart TV,Xiaomi,Fair,84.66201117559811,TV,2019,19.245733007329513,0.01659791500269098,0.24331856769388133,80.44154824852785,0.004336016102066706,0.000850717349838611,66.65592795654935
Inkjet Printer,Asus,Fair,84.81708074400044,Printer,2013,17.76929891872159,0.00670871178416408,0.08612176581188997,52.202014653164284,0.0029165029740612827,0.00039514238720376684,68.56256128653168
MacBook Pro,Apple,Fair,85.43206160277163,Laptop,2021,19.474917544630813,0.06905280238436062,0.7281776712207958,118.18688653036304,0.026960151811355592,0.0016665520410942057,72.83141949647083
Inkjet Printer,Intel,Damaged,78.22557534636705,Printer,2013,16.126591429822874,0.005982650123061222,0.0868447871872736,49.90914197771062,0.002928942779516159,0.0002918825577712545,72.90739270528432
HP Pavilion,Dell,Fair,84.30767337106295,Laptop,2016,25.89566877413782,0.07484385149165466,0.6411460190326289,120.96931632362454,0.024240167583271997,0.001609550507277665,69.26509013904773
Mi Pad,Panasonic,Excellent,86.89297965535083,Tablet,2016,13.200992267913076,0.03939494682755183,0.443654746730433,38.022303500056545,0.015104932075349208,0.0009964778946928174,64.76952658241638
